,Unnamed: 0,Latitude_x,Longitude_x,index_x,join_key,Latitude_y,Longitude_y,index_y,euclidean_distance,coordinate_pair,distance,duration,centroid_name,MRT_Name
456,455,1.2756419763680185,103.83950412311589,96,A,1.276311144,103.854605,62,1.68037275521429,"coordinate_pair(lat_x=1.2756419763680185, lon_x=103.83950412311589, lat_y=1.276311144, lon_y=103.854605)",3.468,22.116666666666667,CANTONMENT PRIMARY SCHOOL,MARINA BAY MRT STATION
457,456,1.276072710187416,103.83886365474352,81,A,1.276311144,103.854605,62,1.7501243867144711,"coordinate_pair(lat_x=1.2760727101874159, lon_x=103.83886365474352, lat_y=1.276311144, lon_y=103.854605)",3.294,21.066666666666663,MULTI STOREY CAR PARK,MARINA BAY MRT STATION
458,456,1.2855382001095763,103.84177430019191,51,A,1.276311144,103.854605,62,1.7570316851304062,"coordinate_pair(lat_x=1.2855382001095763, lon_x=103.84177430019191, lat_y=1.276311144, lon_y=103.854605)",2.666,16.383333333333333,PEARL'S HILL CARE HOME,MARINA BAY MRT STATION
459,457,1.2979025506259088,103.856830991058,115,A,1.276311144,103.854605,62,2.4135738717648256,"coordinate_pair(lat_x=1.2979025506259088, lon_x=103.856830991058, lat_y=1.276311144, lon_y=103.854605)",3.2,19.98333333333333,2 LIANG SEAH STREET,MARINA BAY MRT STATION
460,460,1.2820690443978917,103.84846956995324,202,A,1.271027036,103.8624475,156,1.9804297358874796,"coordinate_pair(lat_x=1.2820690443978917, lon_x=103.84846956995324, lat_y=1.271027036, lon_y=103.8624475)",3.013,19.08333333333333,TELOK AYER MRT STATION,MARINA SOUTH PIER MRT STATION
461,460,1.2756419763680185,103.83950412311589,96,A,1.271027036,103.8624475,156,2.6016672923968094,"coordinate_pair(lat_x=1.2756419763680185, lon_x=103.83950412311589, lat_y=1.271027036, lon_y=103.8624475)",4.808,30.166666666666668,CANTONMENT PRIMARY SCHOOL,MARINA SOUTH PIER MRT STATION
462,461,1.276072710187416,103.83886365474352,81,A,1.271027036,103.8624475,156,2.681116591245835,"coordinate_pair(lat_x=1.2760727101874159, lon_x=103.83886365474352, lat_y=1.271027036, lon_y=103.8624475)",4.634,29.1,MULTI STOREY CAR PARK,MARINA SOUTH PIER MRT STATION
463,461,1.2855382001095763,103.84177430019191,51,A,1.271027036,103.8624475,156,2.808067942848477,"coordinate_pair(lat_x=1.2855382001095763, lon_x=103.84177430019191, lat_y=1.271027036, lon_y=103.8624475)",3.984,24.866666666666667,PEARL'S HILL CARE HOME,MARINA SOUTH PIER MRT STATION
464,462,1.2505623711772464,103.84557213443624,273,A,1.271027036,103.8624475,156,2.949166575690016,"coordinate_pair(lat_x=1.2505623711772464, lon_x=103.84557213443625, lat_y=1.271027036, lon_y=103.8624475)",11.306,69.9,CORAL ISLAND,MARINA SOUTH PIER MRT STATION
465,465,1.4350555623524217,103.77563094731104,250,A,1.432521149,103.7740746,15,0.3306801669507607,"coordinate_pair(lat_x=1.4350555623524217, lon_x=103.77563094731104, lat_y=1.432521149, lon_y=103.7740746)",1.321,8.616666666666667,MARSILING GREENVIEW,MARSILING MRT STATION
466,466,1.4292367250306883,103.77408592349828,29,A,1.432521149,103.7740746,15,0.3652134514634642,"coordinate_pair(lat_x=1.4292367250306883, lon_x=103.77408592349828, lat_y=1.432521149, lon_y=103.7740746)",0.533,3.2666666666666666,417 WOODLANDS STREET 41,MARSILING MRT STATION
467,467,1.4312364378004545,103.77995549763844,74,A,1.432521149,103.7740746,15,0.669148159913909,"coordinate_pair(lat_x=1.4312364378004543, lon_x=103.77995549763844, lat_y=1.432521149, lon_y=103.7740746)",1.046,6.516666666666667,324 WOODLANDS STREET 32,MARSILING MRT STATION
468,465,1.4278126808608442,103.777908118781,24,A,1.432521149,103.7740746,15,0.6750583827604103,"coordinate_pair(lat_x=1.4278126808608442, lon_x=103.777908118781, lat_y=1.432521149, lon_y=103.7740746)",1.079,6.766666666666667,WOODGROVE ESTATE,MARSILING MRT STATION
469,468,1.4381062319006723,103.7798496556179,168,A,1.432521149,103.7740746,15,0.8931901153267634,"coordinate_pair(lat_x=1.4381062319006723, lon_x=103.7798496556179, lat_y=1.432521149, lon_y=103.7740746)",3.198,20.066666666666663,126 MARSILING RISE,MARSILING MRT STATION
470,470,1.351700462224058,103.8379073632779,176,A,1.348707263,103.8394231,136,0.3730490157487437,"coordinate_pair(lat_x=1.351700462224058, lon_x=103.8379073632779, lat_y=1.348707263, lon_y=103.8394231)",0.516,3.183333333333333,JADESCAPE,MARYMOUNT MRT STATION
471,470,1.349703914250073,103.84433897748085,239,A,1.348707263,103.8394231,136,0.5575931362796632,"coordinate_pair(lat_x=1.349703914250073, lon_x=103.84433897748085, lat_y=1.348707263, lon_y=103.8394231)",0.771,4.883333333333334,CLOVER PARK,MARYMOUNT MRT STATION
472,471,1.3536766361882222,103.83788371846629,229,A,1.348707263,103.8394231,136,0.5784599883086905,"coordinate_pair(lat_x=1.3536766361882222, lon_x=103.83788371846629, lat_y=1.348707263, lon_y=103.8394231)",1.117,7.333333333333333,THOMSON GARDEN ESTATE,MARYMOUNT MRT STATION
473,472,1.343478766334432,103.83813400028416,267,A,1.348707263,103.8394231,136,0.5987827534003276,"coordinate_pair(lat_x=1.3434787663344319, lon_x=103.83813400028416, lat_y=1.348707263, lon_y=103.8394231)",0.836,5.75,WESTLAKE GARDENS,MARYMOUNT MRT STATION
474,473,1.354038802416034,103.84191934723128,54,A,1.348707263,103.8394231,136,0.6545698535555846,"coordinate_pair(lat_x=1.354038802416034, lon_x=103.84191934723128, lat_y=1.348707263, lon_y=103.8394231)",0.892,5.7,CORAL PARK,MARYMOUNT MRT STATION
475,475,1.3301724662629817,103.88310499792516,57,A,1.326876715,103.8832475,145,0.3668130409431471,"coordinate_pair(lat_x=1.3301724662629815, lon_x=103.88310499792516, lat_y=1.326876715, lon_y=103.8832475)",0.873,5.683333333333334,2 JALAN SIKUDANGAN,MATTAR MRT STATION
476,475,1.3246432227355975,103.88695515720822,225,A,1.326876715,103.8832475,145,0.4812036845036998,"coordinate_pair(lat_x=1.3246432227355975, lon_x=103.88695515720822, lat_y=1.326876715, lon_y=103.8832475)",0.928,6.9,57 CIRCUIT ROAD,MATTAR MRT STATION
477,476,1.329532328394165,103.88689926933428,58,A,1.326876715,103.8832475,145,0.5019873603876387,"coordinate_pair(lat_x=1.3295323283941647, lon_x=103.88689926933428, lat_y=1.326876715, lon_y=103.8832475)",0.751,6.316666666666666,BALAM GARDENS,MATTAR MRT STATION
478,476,1.3324398359467824,103.8805209317655,254,A,1.326876715,103.8832475,145,0.6888567074967368,"coordinate_pair(lat_x=1.3324398359467824, lon_x=103.8805209317655, lat_y=1.326876715, lon_y=103.8832475)",1.136,7.283333333333333,MACPHERSON GARDEN ESTATE,MATTAR MRT STATION
479,477,1.3197570291249976,103.88524398979668,156,A,1.326876715,103.8832475,145,0.822194360601755,"coordinate_pair(lat_x=1.3197570291249976, lon_x=103.88524398979668, lat_y=1.326876715, lon_y=103.8832475)",1.882,12.95,108 ALJUNIED CRESCENT,MATTAR MRT STATION
480,480,1.2820690443978917,103.84846956995324,202,A,1.280533298,103.8438837,166,0.5376387364951464,"coordinate_pair(lat_x=1.2820690443978917, lon_x=103.84846956995324, lat_y=1.280533298, lon_y=103.8438837)",0.68,4.683333333333334,TELOK AYER MRT STATION,MAXWELL MRT STATION
481,480,1.2855382001095763,103.84177430019191,51,A,1.280533298,103.8438837,166,0.6039060016118095,"coordinate_pair(lat_x=1.2855382001095763, lon_x=103.84177430019191, lat_y=1.280533298, lon_y=103.8438837)",1.261,9.166666666666666,PEARL'S HILL CARE HOME,MAXWELL MRT STATION
482,481,1.2756419763680185,103.83950412311589,96,A,1.280533298,103.8438837,166,0.7299688915550824,"coordinate_pair(lat_x=1.2756419763680185, lon_x=103.83950412311589, lat_y=1.280533298, lon_y=103.8438837)",1.857,12.05,CANTONMENT PRIMARY SCHOOL,MAXWELL MRT STATION
483,481,1.276072710187416,103.83886365474352,81,A,1.280533298,103.8438837,166,0.7466236821624435,"coordinate_pair(lat_x=1.2760727101874159, lon_x=103.83886365474352, lat_y=1.280533298, lon_y=103.8438837)",1.683,10.983333333333333,MULTI STOREY CAR PARK,MAXWELL MRT STATION
484,482,1.284313056366417,103.83204426623728,185,A,1.280533298,103.8438837,166,1.381632441737272,"coordinate_pair(lat_x=1.284313056366417, lon_x=103.83204426623728, lat_y=1.280533298, lon_y=103.8438837)",2.329,17.45,TIONG BAHRU MARKET,MAXWELL MRT STATION
485,485,1.369073774162889,103.83737359314524,43,A,1.371463188,103.8365678,174,0.2803839061863751,"coordinate_pair(lat_x=1.3690737741628887, lon_x=103.83737359314524, lat_y=1.371463188, lon_y=103.8365678)",0.645,4.1,KEBUN BARU PALM VIEW,MAYFLOWER MRT STATION
486,485,1.372083445689266,103.83323837327944,131,A,1.371463188,103.8365678,174,0.3764806183267761,"coordinate_pair(lat_x=1.3720834456892659, lon_x=103.83323837327944, lat_y=1.371463188, lon_y=103.8365678)",0.519,3.4,SAINT NICHOLAS VIEW,MAYFLOWER MRT STATION
487,486,1.3721445941154755,103.84034143999548,107,A,1.371463188,103.8365678,174,0.4262771974220872,"coordinate_pair(lat_x=1.3721445941154755, lon_x=103.84034143999548, lat_y=1.371463188, lon_y=103.8365678)",0.634,4.016666666666667,MAYFLOWER GARDENS,MAYFLOWER MRT STATION
488,486,1.3765726373233027,103.83761377862686,240,A,1.371463188,103.8365678,174,0.5799208761926523,"coordinate_pair(lat_x=1.3765726373233027, lon_x=103.83761377862686, lat_y=1.371463188, lon_y=103.8365678)",1.111,7.166666666666667,KEBUN BARU LINK 2,MAYFLOWER MRT STATION
489,487,1.371333423237411,103.83033586819448,3,A,1.371463188,103.8365678,174,0.6929109628543193,"coordinate_pair(lat_x=1.371333423237411, lon_x=103.83033586819448, lat_y=1.371463188, lon_y=103.8365678)",0.911,6.016666666666667,SEMBAWANG HILLS ESTATE,MAYFLOWER MRT STATION
490,490,1.3975614519124175,103.90672415709751,54,A,1.39691205,103.9089502,44,0.257771894663566,"coordinate_pair(lat_x=1.3975614519124175, lon_x=103.90672415709751, lat_y=1.39691205, lon_y=103.9089502)",0.349,2.183333333333333,107A EDGEFIELD PLAINS,MERIDIAN LRT STATION
491,491,1.3989381012242923,103.91017661708035,266,A,1.39691205,103.9089502,44,0.2633251576644966,"coordinate_pair(lat_x=1.3989381012242923, lon_x=103.91017661708035, lat_y=1.39691205, lon_y=103.9089502)",0.75,4.933333333333334,189 PUNGGOL CENTRAL,MERIDIAN LRT STATION
492,492,1.394629448134859,103.91310356960057,64,A,1.39691205,103.9089502,44,0.5268635177971576,"coordinate_pair(lat_x=1.3946294481348587, lon_x=103.91310356960057, lat_y=1.39691205, lon_y=103.9089502)",0.7,4.616666666666666,PUNGGOL PLAZA,MERIDIAN LRT STATION
493,490,1.3974307557931205,103.91380149062728,153,A,1.39691205,103.9089502,44,0.5423541450567106,"coordinate_pair(lat_x=1.3974307557931203, lon_x=103.91380149062728, lat_y=1.39691205, lon_y=103.9089502)",0.766,4.766666666666667,RIVER ISLES,MERIDIAN LRT STATION
494,493,1.394430748737401,103.90349754719496,167,A,1.39691205,103.9089502,44,0.6659698044512258,"coordinate_pair(lat_x=1.394430748737401, lon_x=103.90349754719496, lat_y=1.39691205, lon_y=103.9089502)",27.238,168.51666666666668,RIVERVALE GATEWAY,MERIDIAN LRT STATION
495,495,1.3086360272035835,103.88541244775529,105,A,1.306201905,103.8825281,67,0.4196055399046238,"coordinate_pair(lat_x=1.3086360272035835, lon_x=103.88541244775529, lat_y=1.306201905, lon_y=103.8825281)",0.828,5.55,MULTI STOREY CAR PARK,MOUNTBATTEN MRT STATION
496,496,1.3019409521652276,103.88362078428372,80,A,1.306201905,103.8825281,67,0.4891194171355607,"coordinate_pair(lat_x=1.3019409521652276, lon_x=103.88362078428372, lat_y=1.306201905, lon_y=103.8825281)",0.842,6.133333333333334,DI TANJONG RHU,MOUNTBATTEN MRT STATION
497,495,1.311906912233224,103.88248663696145,122,A,1.306201905,103.8825281,67,0.6343846059370035,"coordinate_pair(lat_x=1.3119069122332239, lon_x=103.88248663696145, lat_y=1.306201905, lon_y=103.8825281)",2.786,17.716666666666665,25 LORONG 22 GEYLANG,MOUNTBATTEN MRT STATION
498,496,1.3042145815227677,103.8881553373798,72,A,1.306201905,103.8825281,67,0.6634417639332831,"coordinate_pair(lat_x=1.3042145815227677, lon_x=103.8881553373798, lat_y=1.306201905, lon_y=103.8825281)",0.974,6.2,68A GOODMAN ROAD,MOUNTBATTEN MRT STATION
499,497,1.3103966885794467,103.8764983876758,189,A,1.306201905,103.8825281,67,0.8166181954429983,"coordinate_pair(lat_x=1.3103966885794467, lon_x=103.8764983876758, lat_y=1.306201905, lon_y=103.8825281)",0.952,8.466666666666667,38 LORONG 6 GEYLANG,MOUNTBATTEN MRT STATION
500,500,1.3021463117626684,103.82222868393043,188,A,1.306782234,103.8189568,162,0.6308923359023015,"coordinate_pair(lat_x=1.3021463117626684, lon_x=103.82222868393043, lat_y=1.306782234, lon_y=103.8189568)",1.018,6.45,8A ROCHALIE DRIVE,NAPIER MRT STATION
501,501,1.3009703498772212,103.81612425778803,102,A,1.306782234,103.8189568,162,0.718883052820172,"coordinate_pair(lat_x=1.3009703498772212, lon_x=103.81612425778803, lat_y=1.306782234, lon_y=103.8189568)",1.473,9.133333333333333,TANGLIN HILL VILLAS,NAPIER MRT STATION
502,502,1.3132487248296227,103.82227262218832,129,A,1.306782234,103.8189568,162,0.8080163853365656,"coordinate_pair(lat_x=1.3132487248296227, lon_x=103.82227262218832, lat_y=1.306782234, lon_y=103.8189568)",2.234,24.78333333333333,56 DALVEY ROAD,NAPIER MRT STATION
503,503,1.3014897316212504,103.82723869038388,101,A,1.306782234,103.8189568,162,1.092683302835035,"coordinate_pair(lat_x=1.3014897316212504, lon_x=103.82723869038387, lat_y=1.306782234, lon_y=103.8189568)",1.413,9.0,KIM LIN PARK,NAPIER MRT STATION
504,504,1.2953405866904608,103.82111198772716,201,A,1.306782234,103.8189568,162,1.2946152338160408,"coordinate_pair(lat_x=1.2953405866904608, lon_x=103.82111198772716, lat_y=1.306782234, lon_y=103.8189568)",2.401,14.75,MOUNT ECHO PARK,NAPIER MRT STATION
505,505,1.3178289818156237,103.83903034772528,90,A,1.312318922,103.8379846,101,0.6236218684925446,"coordinate_pair(lat_x=1.3178289818156237, lon_x=103.83903034772528, lat_y=1.312318922, lon_y=103.8379846)",0.865,5.516666666666667,THE GILSTEAD,NEWTON MRT STATION
506,506,1.3074546745785451,103.83408949483868,4,A,1.312318922,103.8379846,101,0.6928507499738659,"coordinate_pair(lat_x=1.3074546745785451, lon_x=103.83408949483868, lat_y=1.312318922, lon_y=103.8379846)",1.446,9.583333333333334,FAR EAST PLAZA,NEWTON MRT STATION
507,507,1.3047611995335988,103.83909072108058,263,A,1.312318922,103.8379846,101,0.8493286186746355,"coordinate_pair(lat_x=1.3047611995335988, lon_x=103.83909072108058, lat_y=1.312318922, lon_y=103.8379846)",1.89,11.983333333333333,EMERALD HILL CONSERVATION AREA,NEWTON MRT STATION
508,508,1.3137121672307384,103.84648776211468,191,A,1.312318922,103.8379846,101,0.9578714203011768,"coordinate_pair(lat_x=1.3137121672307384, lon_x=103.84648776211468, lat_y=1.312318922, lon_y=103.8379846)",1.107,8.2,97 KENG LEE ROAD,NEWTON MRT STATION
509,509,1.320247758919019,103.83423246726544,93,A,1.312318922,103.8379846,101,0.975335610018096,"coordinate_pair(lat_x=1.3202477589190187, lon_x=103.83423246726544, lat_y=1.312318922, lon_y=103.8379846)",1.355,9.866666666666667,14 BARKER ROAD,NEWTON MRT STATION
510,510,1.4104582805095245,103.89901090097152,116,A,1.411854477,103.9003395,43,0.2142766765105366,"coordinate_pair(lat_x=1.4104582805095245, lon_x=103.89901090097152, lat_y=1.411854477, lon_y=103.9003395)",0.223,1.95,PIERMONT GRAND,NIBONG LRT STATION
511,511,1.4176575961825648,103.90280758613748,57,A,1.411854477,103.9003395,43,0.7011801503433508,"coordinate_pair(lat_x=1.4176575961825648, lon_x=103.90280758613748, lat_y=1.411854477, lon_y=103.9003395)",0.98,6.45,NORTHSHORE RESIDENCES II,NIBONG LRT STATION
512,510,1.4163225651376987,103.90536342286208,40,A,1.411854477,103.9003395,43,0.7474767570054268,"coordinate_pair(lat_x=1.4163225651376987, lon_x=103.90536342286208, lat_y=1.411854477, lon_y=103.9003395)",1.025,6.5,PONGGOL PARK,NIBONG LRT STATION
513,512,1.4044173176579835,103.8971652440856,193,A,1.411854477,103.9003395,43,0.8991067678335282,"coordinate_pair(lat_x=1.4044173176579835, lon_x=103.89716524408561, lat_y=1.411854477, lon_y=103.9003395)",0.975,6.45,PUNGGOL SAPPHIRE,NIBONG LRT STATION
514,511,1.4019797026378915,103.8977527489548,203,A,1.411854477,103.9003395,43,1.1350514056896828,"coordinate_pair(lat_x=1.4019797026378915, lon_x=103.8977527489548, lat_y=1.411854477, lon_y=103.9003395)",1.693,10.916666666666666,TWIN WATERFALLS,NIBONG LRT STATION
515,515,1.305827281281948,103.8623129166334,98,A,1.29956843,103.8639777,91,0.720138819072256,"coordinate_pair(lat_x=1.305827281281948, lon_x=103.86231291663341, lat_y=1.29956843, lon_y=103.8639777)",2.554,16.133333333333333,CRAWFORD LANE,NICOLL HIGHWAY MRT STATION
516,515,1.2979025506259088,103.856830991058,115,A,1.29956843,103.8639777,91,0.8157825822403277,"coordinate_pair(lat_x=1.2979025506259088, lon_x=103.856830991058, lat_y=1.29956843, lon_y=103.8639777)",2.649,16.316666666666666,2 LIANG SEAH STREET,NICOLL HIGHWAY MRT STATION
517,516,1.297006289637633,103.87133176241242,227,A,1.29956843,103.8639777,91,0.8657439727066172,"coordinate_pair(lat_x=1.297006289637633, lon_x=103.87133176241242, lat_y=1.29956843, lon_y=103.8639777)",5.3,32.53333333333333,SANCTUARY GREEN,NICOLL HIGHWAY MRT STATION
518,516,1.3001754928952325,103.85261752754148,125,A,1.29956843,103.8639777,91,1.2646712388887391,"coordinate_pair(lat_x=1.3001754928952323, lon_x=103.85261752754148, lat_y=1.29956843, lon_y=103.8639777)",3.067,19.65,FORTUNE CENTRE,NICOLL HIGHWAY MRT STATION
519,517,1.3069895284265052,103.85441914432418,201,A,1.29956843,103.8639777,91,1.3453732532963338,"coordinate_pair(lat_x=1.3069895284265052, lon_x=103.85441914432418, lat_y=1.29956843, lon_y=103.8639777)",3.373,20.83333333333333,52 CHITTY ROAD,NICOLL HIGHWAY MRT STATION
520,520,1.3223956168264777,103.84185761701303,77,A,1.320440791,103.8438256,34,0.3083979085008666,"coordinate_pair(lat_x=1.3223956168264777, lon_x=103.84185761701303, lat_y=1.320440791, lon_y=103.8438256)",0.679,4.35,NOVENA COURT,NOVENA MRT STATION
521,521,1.318355886827264,103.84732443496368,143,A,1.320440791,103.8438256,34,0.4527993541721875,"coordinate_pair(lat_x=1.318355886827264, lon_x=103.84732443496368, lat_y=1.320440791, lon_y=103.8438256)",0.559,3.683333333333333,35A SHREWSBURY ROAD,NOVENA MRT STATION
522,522,1.3178289818156237,103.83903034772528,90,A,1.320440791,103.8438256,34,0.6070449210737596,"coordinate_pair(lat_x=1.3178289818156237, lon_x=103.83903034772528, lat_y=1.320440791, lon_y=103.8438256)",1.531,10.033333333333331,THE GILSTEAD,NOVENA MRT STATION
523,523,1.325229223514316,103.83888789733068,25,A,1.320440791,103.8438256,34,0.7647188027869857,"coordinate_pair(lat_x=1.325229223514316, lon_x=103.83888789733068, lat_y=1.320440791, lon_y=103.8438256)",1.449,9.4,CHANCERY HILL VILLAS,NOVENA MRT STATION
524,524,1.3137121672307384,103.84648776211468,191,A,1.320440791,103.8438256,34,0.804591465275718,"coordinate_pair(lat_x=1.3137121672307384, lon_x=103.84648776211468, lat_y=1.320440791, lon_y=103.8438256)",1.414,10.233333333333333,97 KENG LEE ROAD,NOVENA MRT STATION
525,525,1.40302773351769,103.91363269662236,133,A,1.40228668,103.9127274,42,0.1300662799179602,"coordinate_pair(lat_x=1.40302773351769, lon_x=103.91363269662236, lat_y=1.40228668, lon_y=103.9127274)",0.716,4.633333333333334,OASIS TERRACES,OASIS LRT STATION
526,526,1.3989381012242923,103.91017661708035,266,A,1.40228668,103.9127274,42,0.4680181912499929,"coordinate_pair(lat_x=1.3989381012242923, lon_x=103.91017661708035, lat_y=1.40228668, lon_y=103.9127274)",0.912,5.833333333333333,189 PUNGGOL CENTRAL,OASIS LRT STATION
527,525,1.3974307557931205,103.91380149062728,153,A,1.40228668,103.9127274,42,0.5529975584744109,"coordinate_pair(lat_x=1.3974307557931203, lon_x=103.91380149062728, lat_y=1.40228668, lon_y=103.9127274)",0.764,4.8,RIVER ISLES,OASIS LRT STATION
528,527,1.4044127878154389,103.90767593702245,25,A,1.40228668,103.9127274,42,0.6092660911342279,"coordinate_pair(lat_x=1.4044127878154387, lon_x=103.90767593702245, lat_y=1.40228668, lon_y=103.9127274)",1.021,6.516666666666667,PUNGGOL LODGE,OASIS LRT STATION
529,528,1.3993617199290949,103.91813155822196,103,A,1.40228668,103.9127274,42,0.6831284878105133,"coordinate_pair(lat_x=1.3993617199290949, lon_x=103.91813155822196, lat_y=1.40228668, lon_y=103.9127274)",1.047,6.816666666666666,WATERWAY PRIMARY SCHOOL,OASIS LRT STATION
530,530,1.3057662989339631,103.7833262606836,70,A,1.299689535,103.7874128,59,0.814218969651996,"coordinate_pair(lat_x=1.3057662989339631, lon_x=103.7833262606836, lat_y=1.299689535, lon_y=103.7874128)",1.45,9.066666666666666,DOVER PARKVIEW,ONE-NORTH MRT STATION
531,531,1.2996168042710607,103.79796868984572,109,A,1.299689535,103.7874128,59,1.173487310790833,"coordinate_pair(lat_x=1.2996168042710607, lon_x=103.79796868984572, lat_y=1.299689535, lon_y=103.7874128)",2.476,15.116666666666667,TANGLIN HALT FOOD CENTRE,ONE-NORTH MRT STATION
532,532,1.31029504759364,103.78690061007192,239,A,1.299689535,103.7874128,59,1.1806529432199742,"coordinate_pair(lat_x=1.31029504759364, lon_x=103.78690061007192, lat_y=1.299689535, lon_y=103.7874128)",1.949,12.133333333333333,18 GHIM MOH ROAD,ONE-NORTH MRT STATION
533,530,1.3055679312724704,103.77816936990864,228,A,1.299689535,103.7874128,59,1.2178377150323874,"coordinate_pair(lat_x=1.3055679312724704, lon_x=103.77816936990865, lat_y=1.299689535, lon_y=103.7874128)",1.861,11.616666666666667,SINGAPORE - MAIN ISLAND,ONE-NORTH MRT STATION
534,533,1.308622750600233,103.79401320563068,110,A,1.299689535,103.7874128,59,1.2349403269319648,"coordinate_pair(lat_x=1.308622750600233, lon_x=103.79401320563068, lat_y=1.299689535, lon_y=103.7874128)",1.773,11.016666666666667,HOLLAND VISTA,ONE-NORTH MRT STATION
535,535,1.3021463117626684,103.82222868393043,188,A,1.303623073,103.8236504,167,0.2279104158078569,"coordinate_pair(lat_x=1.3021463117626684, lon_x=103.82222868393043, lat_y=1.303623073, lon_y=103.8236504)",0.344,2.816666666666667,8A ROCHALIE DRIVE,ORCHARD BOULEVARD MRT STATION
536,536,1.3014897316212504,103.82723869038388,101,A,1.303623073,103.8236504,167,0.4641015672200981,"coordinate_pair(lat_x=1.3014897316212504, lon_x=103.82723869038387, lat_y=1.303623073, lon_y=103.8236504)",0.778,5.133333333333334,KIM LIN PARK,ORCHARD BOULEVARD MRT STATION
537,537,1.3009703498772212,103.81612425778803,102,A,1.303623073,103.8236504,167,0.8871271637372589,"coordinate_pair(lat_x=1.3009703498772212, lon_x=103.81612425778803, lat_y=1.303623073, lon_y=103.8236504)",1.209,7.5,TANGLIN HILL VILLAS,ORCHARD BOULEVARD MRT STATION
538,538,1.2953405866904608,103.82111198772716,201,A,1.303623073,103.8236504,167,0.9632318035662708,"coordinate_pair(lat_x=1.2953405866904608, lon_x=103.82111198772716, lat_y=1.303623073, lon_y=103.8236504)",1.865,12.183333333333334,MOUNT ECHO PARK,ORCHARD BOULEVARD MRT STATION
539,539,1.3132487248296227,103.82227262218832,129,A,1.303623073,103.8236504,167,1.0812267563765603,"coordinate_pair(lat_x=1.3132487248296227, lon_x=103.82227262218832, lat_y=1.303623073, lon_y=103.8236504)",2.848,27.966666666666665,56 DALVEY ROAD,ORCHARD BOULEVARD MRT STATION
540,540,1.3021463117626684,103.82222868393043,188,A,1.302422248,103.8238685,152,0.1848562938096951,"coordinate_pair(lat_x=1.3021463117626684, lon_x=103.82222868393043, lat_y=1.302422248, lon_y=103.8238685)",0.261,2.183333333333333,8A ROCHALIE DRIVE,ORCHARD MRT STATION
541,541,1.3014897316212504,103.82723869038388,101,A,1.302422248,103.8238685,152,0.388735717197012,"coordinate_pair(lat_x=1.3014897316212504, lon_x=103.82723869038387, lat_y=1.302422248, lon_y=103.8238685)",0.623,4.166666666666667,KIM LIN PARK,ORCHARD MRT STATION
542,542,1.2953405866904608,103.82111198772716,201,A,1.302422248,103.8238685,152,0.8449671859336847,"coordinate_pair(lat_x=1.2953405866904608, lon_x=103.82111198772716, lat_y=1.302422248, lon_y=103.8238685)",1.782,11.683333333333334,MOUNT ECHO PARK,ORCHARD MRT STATION
543,543,1.3009703498772212,103.81612425778803,102,A,1.302422248,103.8238685,152,0.8759051419854035,"coordinate_pair(lat_x=1.3009703498772212, lon_x=103.81612425778803, lat_y=1.302422248, lon_y=103.8238685)",1.069,7.133333333333334,TANGLIN HILL VILLAS,ORCHARD MRT STATION
544,544,1.2945353156483324,103.82860890004044,51,A,1.302422248,103.8238685,152,1.023135663534371,"coordinate_pair(lat_x=1.2945353156483324, lon_x=103.82860890004044, lat_y=1.302422248, lon_y=103.8238685)",1.498,9.666666666666666,RV RESIDENCES,ORCHARD MRT STATION
545,545,1.276072710187416,103.83886365474352,81,A,1.279739707,103.8395135,103,0.41410152840361,"coordinate_pair(lat_x=1.2760727101874159, lon_x=103.83886365474352, lat_y=1.279739707, lon_y=103.8395135)",0.922,6.133333333333334,MULTI STOREY CAR PARK,OUTRAM PARK MRT STATION
546,545,1.2756419763680185,103.83950412311589,96,A,1.279739707,103.8395135,103,0.455648049405303,"coordinate_pair(lat_x=1.2756419763680185, lon_x=103.83950412311589, lat_y=1.279739707, lon_y=103.8395135)",0.833,5.416666666666667,CANTONMENT PRIMARY SCHOOL,OUTRAM PARK MRT STATION
547,546,1.2855382001095763,103.84177430019191,51,A,1.279739707,103.8395135,103,0.6920147164411226,"coordinate_pair(lat_x=1.2855382001095763, lon_x=103.84177430019191, lat_y=1.279739707, lon_y=103.8395135)",0.822,5.116666666666666,PEARL'S HILL CARE HOME,OUTRAM PARK MRT STATION
548,546,1.284313056366417,103.83204426623728,185,A,1.279739707,103.8395135,103,0.9736831872235182,"coordinate_pair(lat_x=1.284313056366417, lon_x=103.83204426623728, lat_y=1.279739707, lon_y=103.8395135)",1.336,10.2,TIONG BAHRU MARKET,OUTRAM PARK MRT STATION
549,547,1.284163986100058,103.8318431886355,220,A,1.279739707,103.8395135,103,0.9844266792920532,"coordinate_pair(lat_x=1.284163986100058, lon_x=103.8318431886355, lat_y=1.279739707, lon_y=103.8395135)",1.346,10.25,45 KIM CHENG STREET,OUTRAM PARK MRT STATION
550,550,1.2755044434390348,103.7940371713822,27,A,1.276213522,103.7913503,55,0.3089236627980719,"coordinate_pair(lat_x=1.2755044434390348, lon_x=103.79403717138221, lat_y=1.276213522, lon_y=103.7913503)",0.309,1.8666666666666667,CURRENCY HOUSE,PASIR PANJANG MRT STATION
